"","schid","minority","female","ses","mathach","size","schtype","meanses"
"3875","5667",0,1,-0.158,21.319,810,1,0.425
"3876","5667",0,0,1.122,12.882,810,1,0.425
"3877","5667",0,0,0.252,21.283,810,1,0.425
"3878","5667",0,0,0.292,17.112,810,1,0.425
"3879","5667",0,1,1.332,14.859,810,1,0.425
"3880","5667",1,1,-0.388,11.141,810,1,0.425
"3881","5667",0,1,-0.648,0.977,810,1,0.425
"3882","5667",0,1,0.432,13.138,810,1,0.425
"3883","5667",0,1,0.182,7.965,810,1,0.425
"3884","5667",0,0,0.582,24.067,810,1,0.425
"3885","5667",0,0,0.322,15.409,810,1,0.425
"3886","5667",0,0,0.502,9.903,810,1,0.425
"3887","5667",0,1,0.892,12.336,810,1,0.425
"3888","5667",0,0,-0.158,21.533,810,1,0.425
"3889","5667",0,1,0.842,11.286,810,1,0.425
"3890","5667",0,1,0.762,12.331,810,1,0.425
"3891","5667",1,0,-0.298,13.813,810,1,0.425
"3892","5667",1,0,1.512,23.053,810,1,0.425
"3893","5667",0,0,0.032,5.812,810,1,0.425
"3894","5667",0,0,0.832,17.271,810,1,0.425
"3895","5667",1,1,-0.468,0.767,810,1,0.425
"3896","5667",0,0,0.712,4.68,810,1,0.425
"3897","5667",1,0,0.472,14.796,810,1,0.425
"3898","5667",0,0,1.202,21.514,810,1,0.425
"3899","5667",0,0,0.662,8.234,810,1,0.425
"3900","5720",0,1,0.432,19.196,381,1,0.039
"3901","5720",0,1,-0.838,13.754,381,1,0.039
"3902","5720",0,1,-0.068,12.43,381,1,0.039
"3903","5720",0,0,0.502,11.871,381,1,0.039
"3904","5720",0,0,-1.228,13.289,381,1,0.039
"3905","5720",0,0,0.302,0.829,381,1,0.039
"3906","5720",0,1,0.502,18.8,381,1,0.039
"3907","5720",0,1,-0.298,13.086,381,1,0.039
"3908","5720",0,1,0.382,21.361,381,1,0.039
"3909","5720",0,1,-0.238,8.259,381,1,0.039
"3910","5720",0,0,-0.528,17.248,381,1,0.039
"3911","5720",0,1,-0.658,9.757,381,1,0.039
"3912","5720",0,1,0.502,20.765,381,1,0.039
"3913","5720",0,0,-0.078,15.896,381,1,0.039
"3914","5720",0,0,0.322,23.912,381,1,0.039
"3915","5720",0,0,1.182,24.075,381,1,0.039
"3916","5720",0,1,-0.498,12.851,381,1,0.039
"3917","5720",0,1,-0.898,14.649,381,1,0.039
"3918","5720",0,0,-0.948,14.477,381,1,0.039
"3919","5720",0,1,0.352,14.68,381,1,0.039
"3920","5720",0,1,-0.818,14.966,381,1,0.039
"3921","5720",0,0,-0.318,3.265,381,1,0.039
"3922","5720",0,0,-0.508,12.149,381,1,0.039
"3923","5720",0,0,-0.718,17.187,381,1,0.039
"3924","5720",0,0,0.652,22.829,381,1,0.039
"3925","5720",0,1,-0.678,8.342,381,1,0.039
"3926","5720",0,1,-0.038,12.428,381,1,0.039
"3927","5720",0,1,0.772,10.315,381,1,0.039
"3928","5720",0,0,-0.688,7.136,381,1,0.039
"3929","5720",0,1,0.592,20.504,381,1,0.039
"3930","5720",0,1,-0.448,10.669,381,1,0.039
"3931","5720",0,1,0.092,9.064,381,1,0.039
"3932","5720",0,0,0.202,15.664,381,1,0.039
"3933","5720",0,1,0.512,7.728,381,1,0.039
"3934","5720",0,0,0.632,23.525,381,1,0.039
"3935","5720",0,0,-0.978,18.493,381,1,0.039
"3936","5720",0,0,-0.628,-1.472,381,1,0.039
"3937","5720",0,0,0.442,18.714,381,1,0.039
"3938","5720",0,1,0.792,9.484,381,1,0.039
"3939","5720",0,1,0.132,13.265,381,1,0.039
"3940","5720",0,0,0.132,19.945,381,1,0.039
"3941","5720",0,0,1.082,12.012,381,1,0.039
"3942","5720",0,0,-0.438,17.221,381,1,0.039
"3943","5720",0,1,-0.468,10.385,381,1,0.039
"3944","5720",0,1,0.012,10.822,381,1,0.039
"3945","5720",0,0,-0.308,12.55,381,1,0.039
"3946","5720",0,0,0.262,15.371,381,1,0.039
"3947","5720",0,0,0.922,22.465,381,1,0.039
"3948","5720",0,0,0.572,8.652,381,1,0.039
"3949","5720",0,0,-0.888,21.794,381,1,0.039
"3950","5720",0,0,1.132,18.241,381,1,0.039
"3951","5720",0,0,1.122,13.712,381,1,0.039
"3952","5720",0,0,1.392,18.352,381,1,0.039
"3953","5761",0,1,-1.118,2.076,215,1,-0.317
"3954","5761",0,1,0.392,5.797,215,1,-0.317
"3955","5761",1,1,-0.528,6.037,215,1,-0.317
"3956","5761",1,1,1.402,9.889,215,1,-0.317
"3957","5761",1,1,0.182,11.618,215,1,-0.317
"3958","5761",0,1,-0.708,5.364,215,1,-0.317
"3959","5761",0,1,-0.018,14.633,215,1,-0.317
"3960","5761",0,1,-1.238,4.153,215,1,-0.317
"3961","5761",1,1,-0.938,6.712,215,1,-0.317
"3962","5761",1,1,-0.718,17.514,215,1,-0.317
"3963","5761",1,1,-0.348,21.233,215,1,-0.317
"3964","5761",0,1,-1.368,9.544,215,1,-0.317
"3965","5761",0,1,-1.758,-1.408,215,1,-0.317
"3966","5761",0,1,-1.278,8.393,215,1,-0.317
"3967","5761",1,1,1.252,21.39,215,1,-0.317
"3968","5761",0,1,0.472,17.157,215,1,-0.317
"3969","5761",0,1,-0.118,7.344,215,1,-0.317
"3970","5761",0,1,-0.078,2.407,215,1,-0.317
"3971","5761",1,1,-0.858,17.042,215,1,-0.317
"3972","5761",0,1,-0.168,14.662,215,1,-0.317
"3973","5761",0,1,-0.428,15.794,215,1,-0.317
"3974","5761",1,1,-0.198,16.481,215,1,-0.317
"3975","5761",0,1,-0.798,20.99,215,1,-0.317
"3976","5761",0,1,0.022,8.794,215,1,-0.317
"3977","5761",1,1,0.872,8.331,215,1,-0.317
"3978","5761",0,1,0.682,24.479,215,1,-0.317
"3979","5761",0,1,0.802,13.33,215,1,-0.317
"3980","5761",0,1,-0.278,11.342,215,1,-0.317
"3981","5761",1,1,1.182,16.773,215,1,-0.317
"3982","5761",0,1,-0.328,21.633,215,1,-0.317
"3983","5761",0,1,-0.298,17.92,215,1,-0.317
"3984","5761",0,1,-0.258,16.784,215,1,-0.317
"3985","5761",0,1,0.272,13.7,215,1,-0.317
"3986","5761",0,1,-0.598,3.422,215,1,-0.317
"3987","5761",0,1,-0.158,4.462,215,1,-0.317
"3988","5761",1,1,-0.668,8.118,215,1,-0.317
"3989","5761",1,1,-0.768,17.931,215,1,-0.317
"3990","5761",1,1,-0.028,1.288,215,1,-0.317
"3991","5761",0,1,0.842,14.836,215,1,-0.317
"3992","5761",0,1,-0.378,6.861,215,1,-0.317
"3993","5761",1,1,-0.278,14.872,215,1,-0.317
"3994","5761",1,1,0.192,14.73,215,1,-0.317
"3995","5761",1,1,-0.558,5.076,215,1,-0.317
"3996","5761",1,1,-1.128,14.491,215,1,-0.317
"3997","5761",1,1,-1.038,-0.493,215,1,-0.317
"3998","5761",0,1,-0.508,10.084,215,1,-0.317
"3999","5761",1,1,-1.008,17.565,215,1,-0.317
"4000","5761",0,1,-0.798,5.655,215,1,-0.317
"4001","5761",0,1,-0.838,15.644,215,1,-0.317
"4002","5761",1,1,-0.708,-1.559,215,1,-0.317
"4003","5761",1,1,-0.898,6.659,215,1,-0.317
"4004","5761",0,1,-1.178,11.629,215,1,-0.317
"4005","5762",1,0,-1.308,8.529,1826,0,-1.188
"4006","5762",1,0,-0.828,13.453,1826,0,-1.188
"4007","5762",1,0,-1.498,10.81,1826,0,-1.188
"4008","5762",1,1,-1.768,0.585,1826,0,-1.188
"4009","5762",1,0,-1.028,-2.252,1826,0,-1.188
"4010","5762",1,0,-0.438,2.633,1826,0,-1.188
"4011","5762",1,1,-1.118,-2.55,1826,0,-1.188
"4012","5762",1,1,-1.428,3.284,1826,0,-1.188
"4013","5762",1,1,-0.858,2.43,1826,0,-1.188
"4014","5762",1,1,-1.758,12.771,1826,0,-1.188
"4015","5762",0,1,-1.448,4.888,1826,0,-1.188
"4016","5762",1,1,-1.358,7.081,1826,0,-1.188
"4017","5762",1,0,-1.848,5.813,1826,0,-1.188
"4018","5762",1,0,-1.648,5.037,1826,0,-1.188
"4019","5762",1,1,-1.358,-2.224,1826,0,-1.188
"4020","5762",1,0,-0.588,6.524,1826,0,-1.188
"4021","5762",1,0,-1.118,-2.721,1826,0,-1.188
"4022","5762",1,0,-1.948,0.193,1826,0,-1.188
"4023","5762",1,1,0.052,0.959,1826,0,-1.188
"4024","5762",1,1,-1.608,6.366,1826,0,-1.188
"4025","5762",1,1,-0.768,4.423,1826,0,-1.188
"4026","5762",1,1,-2.078,3.954,1826,0,-1.188
"4027","5762",1,0,-1.488,2.572,1826,0,-1.188
"4028","5762",1,1,-0.838,19.424,1826,0,-1.188
"4029","5762",1,0,-0.988,7.094,1826,0,-1.188
"4030","5762",1,1,-0.898,2.764,1826,0,-1.188
"4031","5762",1,0,-0.208,3.73,1826,0,-1.188
"4032","5762",0,1,-0.888,-0.754,1826,0,-1.188
"4033","5762",1,1,-1.578,-2.832,1826,0,-1.188
"4034","5762",1,1,-0.078,1.045,1826,0,-1.188
"4035","5762",0,1,-1.308,9.385,1826,0,-1.188
"4036","5762",0,0,-1.368,2.617,1826,0,-1.188
"4037","5762",1,1,-1.118,1.083,1826,0,-1.188
"4038","5762",1,1,-1.238,7.722,1826,0,-1.188
"4039","5762",1,1,-1.538,5.312,1826,0,-1.188
"4040","5762",1,0,-0.988,0.569,1826,0,-1.188
"4041","5762",1,0,-1.908,10.303,1826,0,-1.188
"4042","5783",0,0,-0.548,4.983,1832,0,0.179
"4043","5783",0,1,0.322,9.725,1832,0,0.179
"4044","5783",0,1,-0.728,21.504,1832,0,0.179
"4045","5783",0,1,0.022,11.637,1832,0,0.179
"4046","5783",0,1,-0.168,4.858,1832,0,0.179
"4047","5783",0,0,0.502,17.53,1832,0,0.179
"4048","5783",1,1,-0.498,0.148,1832,0,0.179
"4049","5783",0,1,0.522,17.718,1832,0,0.179
"4050","5783",1,1,0.612,1.288,1832,0,0.179
"4051","5783",1,0,0.762,3.083,1832,0,0.179
"4052","5783",1,1,1.002,18.026,1832,0,0.179
"4053","5783",0,1,-0.538,10.652,1832,0,0.179
"4054","5783",0,1,-0.298,20,1832,0,0.179
"4055","5783",1,1,1.152,11.593,1832,0,0.179
"4056","5783",0,1,-0.168,17.416,1832,0,0.179
"4057","5783",0,0,0.852,17.059,1832,0,0.179
"4058","5783",0,1,0.342,9.413,1832,0,0.179
"4059","5783",0,0,1.152,22.794,1832,0,0.179
"4060","5783",0,0,-0.188,15.456,1832,0,0.179
"4061","5783",0,0,0.982,18.326,1832,0,0.179
"4062","5783",0,0,0.272,13.009,1832,0,0.179
"4063","5783",0,1,-0.528,7.417,1832,0,0.179
"4064","5783",0,1,-0.348,14.704,1832,0,0.179
"4065","5783",0,0,0.742,10.927,1832,0,0.179
"4066","5783",0,0,1.122,22.541,1832,0,0.179
"4067","5783",0,0,0.822,21.141,1832,0,0.179
"4068","5783",0,1,-2.328,5.499,1832,0,0.179
"4069","5783",1,1,0.492,17.287,1832,0,0.179
"4070","5783",1,0,-0.318,15.626,1832,0,0.179
"4071","5815",0,1,-1.828,5.964,949,0,-0.674
"4072","5815",1,0,-1.478,0.842,949,0,-0.674
"4073","5815",1,0,-1.068,5.271,949,0,-0.674
"4074","5815",0,0,-0.228,17.43,949,0,-0.674
"4075","5815",0,0,0.292,10.485,949,0,-0.674
"4076","5815",0,1,-0.818,0.371,949,0,-0.674
"4077","5815",0,0,-0.228,12.521,949,0,-0.674
"4078","5815",1,1,-0.718,2.865,949,0,-0.674
"4079","5815",0,1,-0.048,12.484,949,0,-0.674
"4080","5815",0,1,-0.718,14.206,949,0,-0.674
"4081","5815",0,1,-0.588,19.598,949,0,-0.674
"4082","5815",0,0,-0.518,6.707,949,0,-0.674
"4083","5815",1,0,-0.268,3.9,949,0,-0.674
"4084","5815",1,1,-1.768,1.27,949,0,-0.674
"4085","5815",0,1,-0.918,11.182,949,0,-0.674
"4086","5815",1,1,-0.778,-1.603,949,0,-0.674
"4087","5815",1,0,-1.018,14.165,949,0,-0.674
"4088","5815",1,0,-0.568,2.04,949,0,-0.674
"4089","5815",1,1,-0.688,7.123,949,0,-0.674
"4090","5815",0,1,0.182,5.443,949,0,-0.674
"4091","5815",0,1,-0.038,6.44,949,0,-0.674
"4092","5815",1,0,-1.488,3.778,949,0,-0.674
"4093","5815",0,1,-1.018,5.034,949,0,-0.674
"4094","5815",0,0,-0.008,3.278,949,0,-0.674
"4095","5815",0,1,-0.678,10.99,949,0,-0.674
"4096","5819",0,0,0.332,5.698,1302,0,0.188
"4097","5819",0,0,-0.768,1.068,1302,0,0.188
"4098","5819",1,0,-0.238,13.427,1302,0,0.188
"4099","5819",0,1,-0.238,13.702,1302,0,0.188
"4100","5819",0,0,1.312,11.802,1302,0,0.188
"4101","5819",0,0,0.822,14.658,1302,0,0.188
"4102","5819",0,1,-0.188,18.881,1302,0,0.188
"4103","5819",0,1,-0.088,2.191,1302,0,0.188
"4104","5819",0,0,0.442,5.19,1302,0,0.188
"4105","5819",0,1,0.332,19.487,1302,0,0.188
"4106","5819",0,0,0.182,7.381,1302,0,0.188
"4107","5819",0,1,0.882,9.741,1302,0,0.188
"4108","5819",0,1,0.692,11.149,1302,0,0.188
"4109","5819",0,0,1.212,16.246,1302,0,0.188
"4110","5819",0,0,0.072,7.782,1302,0,0.188
"4111","5819",0,0,-1.078,19.357,1302,0,0.188
"4112","5819",0,0,0.792,15.575,1302,0,0.188
"4113","5819",0,1,1.262,15.669,1302,0,0.188
"4114","5819",1,1,-1.118,15.108,1302,0,0.188
"4115","5819",0,1,-0.658,11.933,1302,0,0.188
"4116","5819",0,0,-0.888,6.032,1302,0,0.188
"4117","5819",0,0,-0.308,23.185,1302,0,0.188
"4118","5819",0,0,0.082,1.584,1302,0,0.188
"4119","5819",0,0,0.022,2.272,1302,0,0.188
"4120","5819",0,1,0.312,16.837,1302,0,0.188
"4121","5819",0,1,0.692,16.688,1302,0,0.188
"4122","5819",0,1,0.782,13.652,1302,0,0.188
"4123","5819",0,0,0.072,5.825,1302,0,0.188
"4124","5819",0,0,0.552,24.812,1302,0,0.188
"4125","5819",0,1,0.142,16.936,1302,0,0.188
"4126","5819",0,0,1.072,24.483,1302,0,0.188
"4127","5819",0,1,1.022,7.492,1302,0,0.188
"4128","5819",0,0,-0.348,3.886,1302,0,0.188
"4129","5819",0,1,0.262,-2.132,1302,0,0.188
"4130","5819",0,0,0.192,18.62,1302,0,0.188
"4131","5819",0,1,0.592,16.084,1302,0,0.188
"4132","5819",0,1,0.592,20.441,1302,0,0.188
"4133","5819",0,1,0.462,3.237,1302,0,0.188
"4134","5819",0,1,-0.078,18.142,1302,0,0.188
"4135","5819",0,0,0.302,10.165,1302,0,0.188
"4136","5819",0,1,-0.088,24.479,1302,0,0.188
"4137","5819",0,1,-0.608,3.615,1302,0,0.188
"4138","5819",0,1,0.152,12.465,1302,0,0.188
"4139","5819",0,1,-0.008,14.736,1302,0,0.188
"4140","5819",0,0,0.002,13.854,1302,0,0.188
"4141","5819",0,1,0.792,18.01,1302,0,0.188
"4142","5819",0,0,0.302,11.794,1302,0,0.188
"4143","5819",0,0,-0.088,13.848,1302,0,0.188
"4144","5819",0,1,-0.998,12.192,1302,0,0.188
"4145","5819",0,0,0.132,-2.334,1302,0,0.188
"4146","5838",0,1,-0.038,13.903,1627,0,0.163
"4147","5838",0,1,0.772,14.123,1627,0,0.163
"4148","5838",0,0,0.152,24.133,1627,0,0.163
"4149","5838",0,1,0.842,22.449,1627,0,0.163
"4150","5838",0,0,-0.188,10.225,1627,0,0.163
"4151","5838",0,1,-0.118,5.441,1627,0,0.163
"4152","5838",0,1,-0.168,7.477,1627,0,0.163
"4153","5838",1,0,-0.228,14.707,1627,0,0.163
"4154","5838",0,0,-0.828,13.934,1627,0,0.163
"4155","5838",0,1,-0.598,10.504,1627,0,0.163
"4156","5838",0,1,0.212,14.275,1627,0,0.163
"4157","5838",0,0,0.152,21.355,1627,0,0.163
"4158","5838",0,1,-0.888,8.754,1627,0,0.163
"4159","5838",0,0,0.932,13.701,1627,0,0.163
"4160","5838",0,1,-0.958,9.614,1627,0,0.163
"4161","5838",0,1,0.982,10.439,1627,0,0.163
"4162","5838",0,0,-0.248,3.584,1627,0,0.163
"4163","5838",0,0,-0.168,20.673,1627,0,0.163
"4164","5838",0,1,0.462,12.335,1627,0,0.163
"4165","5838",0,0,0.502,10.479,1627,0,0.163
"4166","5838",0,1,-0.148,15.515,1627,0,0.163
"4167","5838",0,1,1.072,9.875,1627,0,0.163
"4168","5838",0,1,0.712,17.327,1627,0,0.163
"4169","5838",0,0,0.932,7.193,1627,0,0.163
"4170","5838",0,0,1.512,16.189,1627,0,0.163
"4171","5838",0,1,-0.038,16.948,1627,0,0.163
"4172","5838",0,1,0.732,17.312,1627,0,0.163
"4173","5838",0,0,-0.038,20.765,1627,0,0.163
"4174","5838",0,0,0.242,19.485,1627,0,0.163
"4175","5838",0,1,-0.298,19.247,1627,0,0.163
"4176","5838",0,1,-0.408,2.417,1627,0,0.163
"4177","5937",0,0,1.122,23.88,1153,0,0.657
"4178","5937",0,0,1.262,23.771,1153,0,0.657
"4179","5937",0,0,1.042,18.312,1153,0,0.657
"4180","5937",0,0,0.362,17.539,1153,0,0.657
"4181","5937",0,0,-0.018,6.102,1153,0,0.657
"4182","5937",0,1,1.512,18.4,1153,0,0.657
"4183","5937",0,0,0.632,19.4,1153,0,0.657
"4184","5937",0,1,1.202,18.56,1153,0,0.657
"4185","5937",0,1,1.172,8.631,1153,0,0.657
"4186","5937",0,1,1.072,18.38,1153,0,0.657
"4187","5937",0,0,0.662,14.503,1153,0,0.657
"4188","5937",0,0,0.482,23.822,1153,0,0.657
"4189","5937",0,0,0.952,12.911,1153,0,0.657
"4190","5937",0,1,-0.148,18.345,1153,0,0.657
"4191","5937",0,1,0.612,17.152,1153,0,0.657
"4192","5937",0,1,-0.068,12.846,1153,0,0.657
"4193","5937",0,1,0.702,18.358,1153,0,0.657
"4194","5937",0,1,-0.568,17.19,1153,0,0.657
"4195","5937",0,0,0.822,4.141,1153,0,0.657
"4196","5937",0,0,0.932,10.045,1153,0,0.657
"4197","5937",0,0,1.382,20.011,1153,0,0.657
"4198","5937",0,1,0.202,19.803,1153,0,0.657
"4199","5937",0,1,1.122,21.66,1153,0,0.657
"4200","5937",0,0,0.222,22.717,1153,0,0.657
"4201","5937",1,1,-0.748,16.219,1153,0,0.657
"4202","5937",0,1,0.232,15.92,1153,0,0.657
"4203","5937",0,1,0.992,12.853,1153,0,0.657
"4204","5937",0,0,0.842,17.321,1153,0,0.657
"4205","5937",0,1,0.892,17.711,1153,0,0.657
"4206","6074",0,1,-0.438,21.142,2051,1,-0.271
"4207","6074",0,1,-1.068,4.826,2051,1,-0.271
"4208","6074",0,1,-0.798,15.473,2051,1,-0.271
"4209","6074",0,1,0.292,4.472,2051,1,-0.271
"4210","6074",0,1,0.042,12.553,2051,1,-0.271
"4211","6074",0,1,-0.368,19.772,2051,1,-0.271
"4212","6074",0,1,-0.748,4.176,2051,1,-0.271
"4213","6074",0,1,-0.438,15.573,2051,1,-0.271
"4214","6074",1,1,-0.708,18.807,2051,1,-0.271
"4215","6074",0,1,-0.828,8.914,2051,1,-0.271
"4216","6074",0,1,-0.258,8.005,2051,1,-0.271
"4217","6074",0,1,-0.278,15.241,2051,1,-0.271
"4218","6074",0,1,-0.768,19.184,2051,1,-0.271
"4219","6074",0,1,-0.438,13.302,2051,1,-0.271
"4220","6074",0,1,0.252,14.818,2051,1,-0.271
"4221","6074",0,1,-0.818,15.502,2051,1,-0.271
"4222","6074",0,1,-0.038,8.642,2051,1,-0.271
"4223","6074",0,1,-1.098,7.316,2051,1,-0.271
"4224","6074",0,1,0.022,15.243,2051,1,-0.271
"4225","6074",0,1,-0.798,10.654,2051,1,-0.271
"4226","6074",0,1,-0.668,15.076,2051,1,-0.271
"4227","6074",0,1,-0.198,18.324,2051,1,-0.271
"4228","6074",0,1,-0.508,18.875,2051,1,-0.271
"4229","6074",0,1,0.142,16.89,2051,1,-0.271
"4230","6074",0,1,-0.748,17.681,2051,1,-0.271
"4231","6074",0,1,-0.028,7.907,2051,1,-0.271
"4232","6074",0,1,0.662,9.38,2051,1,-0.271
"4233","6074",0,1,-0.678,5.236,2051,1,-0.271
"4234","6074",0,1,-0.748,23.917,2051,1,-0.271
"4235","6074",0,1,0.442,15.636,2051,1,-0.271
"4236","6074",0,1,0.092,22.427,2051,1,-0.271
"4237","6074",0,1,-0.448,20.075,2051,1,-0.271
"4238","6074",0,1,-0.608,11.344,2051,1,-0.271
"4239","6074",0,1,-0.488,17.445,2051,1,-0.271
"4240","6074",0,1,-1.778,2.124,2051,1,-0.271
"4241","6074",0,1,0.522,1.099,2051,1,-0.271
"4242","6074",0,1,0.542,20.251,2051,1,-0.271
"4243","6074",0,1,-0.158,12.511,2051,1,-0.271
"4244","6074",0,1,0.692,6.332,2051,1,-0.271
"4245","6074",0,1,-1.608,7.082,2051,1,-0.271
"4246","6074",0,1,0.672,12.55,2051,1,-0.271
"4247","6074",0,1,-0.258,21.26,2051,1,-0.271
"4248","6074",0,1,0.032,9.377,2051,1,-0.271
"4249","6074",0,1,-1.118,15.842,2051,1,-0.271
"4250","6074",0,1,0.852,6.963,2051,1,-0.271
"4251","6074",0,1,0.672,21.986,2051,1,-0.271
"4252","6074",0,1,-0.358,20.635,2051,1,-0.271
"4253","6074",1,1,-0.478,2.823,2051,1,-0.271
"4254","6074",0,1,-0.618,17.173,2051,1,-0.271
"4255","6074",0,1,-0.358,24.421,2051,1,-0.271
"4256","6074",0,1,0.562,21.658,2051,1,-0.271
"4257","6074",0,1,-0.568,21.734,2051,1,-0.271
"4258","6074",0,1,-0.828,5.311,2051,1,-0.271
"4259","6074",0,1,-0.488,9.831,2051,1,-0.271
"4260","6074",0,1,1.512,19.882,2051,1,-0.271
"4261","6074",0,1,0.122,16.956,2051,1,-0.271
"4262","6089",0,1,-0.398,20.111,594,0,0.092
"4263","6089",0,1,0.242,16.624,594,0,0.092
"4264","6089",0,1,-0.028,15.343,594,0,0.092
"4265","6089",0,0,1.032,20.613,594,0,0.092
"4266","6089",0,0,0.172,20.069,594,0,0.092
"4267","6089",0,1,0.292,6.761,594,0,0.092
"4268","6089",0,1,-0.178,14.498,594,0,0.092
"4269","6089",0,0,-0.138,21.052,594,0,0.092
"4270","6089",0,0,-0.708,15.761,594,0,0.092
"4271","6089",0,1,0.502,19.729,594,0,0.092
"4272","6089",0,0,0.152,24.386,594,0,0.092
"4273","6089",0,1,0.482,13.833,594,0,0.092
"4274","6089",0,1,1.022,17.54,594,0,0.092
"4275","6089",0,0,-0.298,-0.111,594,0,0.092
"4276","6089",0,0,0.442,8.726,594,0,0.092
"4277","6089",0,1,0.652,5.722,594,0,0.092
"4278","6089",0,1,-1.238,11.303,594,0,0.092
"4279","6089",0,0,-0.258,23.259,594,0,0.092
"4280","6089",0,1,0.562,13.337,594,0,0.092
"4281","6089",0,0,1.222,6.707,594,0,0.092
"4282","6089",0,0,-0.698,22.854,594,0,0.092
"4283","6089",0,1,-0.138,22.521,594,0,0.092
"4284","6089",0,1,-0.288,13.947,594,0,0.092
"4285","6089",0,1,0.892,19.499,594,0,0.092
"4286","6089",0,0,0.292,12.577,594,0,0.092
"4287","6089",0,1,-0.478,16.761,594,0,0.092
"4288","6089",0,0,-0.718,13.901,594,0,0.092
"4289","6089",0,1,0.642,12.605,594,0,0.092
"4290","6089",0,0,0.502,13.544,594,0,0.092
"4291","6089",0,1,-2.038,1.199,594,0,0.092
"4292","6089",0,1,0.902,24.707,594,0,0.092
"4293","6089",0,1,0.762,21.793,594,0,0.092
"4294","6089",0,0,-0.328,22.625,594,0,0.092
"4295","6144",0,0,0.202,13.89,1608,0,-0.432
"4296","6144",0,1,0.522,21.272,1608,0,-0.432
"4297","6144",0,0,-0.478,22.091,1608,0,-0.432
"4298","6144",1,0,-0.538,6.02,1608,0,-0.432
"4299","6144",1,0,-0.048,6.868,1608,0,-0.432
"4300","6144",1,0,-0.128,10.037,1608,0,-0.432
"4301","6144",0,0,1.042,13.639,1608,0,-0.432
"4302","6144",0,1,-0.078,1.785,1608,0,-0.432
"4303","6144",0,1,-0.598,16.246,1608,0,-0.432
"4304","6144",0,0,-0.058,11.486,1608,0,-0.432
"4305","6144",0,0,-0.228,-1.852,1608,0,-0.432
"4306","6144",0,1,0.192,3.001,1608,0,-0.432
"4307","6144",1,0,-1.308,4.239,1608,0,-0.432
"4308","6144",1,0,-0.848,2.799,1608,0,-0.432
"4309","6144",0,1,0.032,21.64,1608,0,-0.432
"4310","6144",0,1,-0.498,14.616,1608,0,-0.432
"4311","6144",1,0,-0.658,6.217,1608,0,-0.432
"4312","6144",1,1,-1.168,0.251,1608,0,-0.432
"4313","6144",0,1,-0.428,16.239,1608,0,-0.432
"4314","6144",0,0,-1.778,1.107,1608,0,-0.432
"4315","6144",0,0,0.212,5.01,1608,0,-0.432
"4316","6144",0,1,1.512,12.65,1608,0,-0.432
"4317","6144",1,1,-0.148,3.967,1608,0,-0.432
"4318","6144",0,0,-0.918,3.605,1608,0,-0.432
"4319","6144",0,1,-1.948,3.091,1608,0,-0.432
"4320","6144",0,0,-0.558,4.641,1608,0,-0.432
"4321","6144",0,1,-1.338,11.389,1608,0,-0.432
"4322","6144",0,1,0.282,8.362,1608,0,-0.432
"4323","6144",0,1,-0.208,4.554,1608,0,-0.432
"4324","6144",1,1,-0.808,13.247,1608,0,-0.432
"4325","6144",0,1,-0.258,12.344,1608,0,-0.432
"4326","6144",0,1,0.072,8.464,1608,0,-0.432
"4327","6144",0,1,-0.658,0.778,1608,0,-0.432
"4328","6144",0,0,0.402,10.84,1608,0,-0.432
"4329","6144",0,1,-0.958,22.307,1608,0,-0.432
"4330","6144",0,0,-0.968,4.085,1608,0,-0.432
"4331","6144",0,0,-0.488,12.216,1608,0,-0.432
"4332","6144",1,0,-1.248,-0.726,1608,0,-0.432
"4333","6144",0,0,0.412,2.503,1608,0,-0.432
"4334","6144",0,1,-1.508,8.519,1608,0,-0.432
"4335","6144",0,0,-0.508,15.139,1608,0,-0.432
"4336","6144",0,0,-0.968,3.719,1608,0,-0.432
"4337","6144",0,1,-1.368,5.143,1608,0,-0.432
"4338","6170",1,1,0.462,8.954,2126,0,-0.296
"4339","6170",0,1,0.132,20.087,2126,0,-0.296
"4340","6170",1,1,1.002,19.951,2126,0,-0.296
"4341","6170",0,0,-0.048,22.3,2126,0,-0.296
"4342","6170",0,1,0.072,14.148,2126,0,-0.296
"4343","6170",0,1,-0.818,13.626,2126,0,-0.296
"4344","6170",1,0,-0.398,16.68,2126,0,-0.296
"4345","6170",0,0,-1.298,15.085,2126,0,-0.296
"4346","6170",0,1,0.142,1.01,2126,0,-0.296
"4347","6170",0,0,-0.818,23.917,2126,0,-0.296
"4348","6170",0,1,-0.518,4.27,2126,0,-0.296
"4349","6170",0,1,0.422,13.298,2126,0,-0.296
"4350","6170",0,0,-0.538,20.251,2126,0,-0.296
"4351","6170",0,0,-0.948,10.991,2126,0,-0.296
"4352","6170",0,0,-1.008,3.253,2126,0,-0.296
"4353","6170",1,1,-2.398,0.379,2126,0,-0.296
"4354","6170",0,1,0.532,24.012,2126,0,-0.296
"4355","6170",1,1,-0.778,-0.205,2126,0,-0.296
"4356","6170",0,0,-0.258,23.231,2126,0,-0.296
"4357","6170",0,1,-0.458,18.317,2126,0,-0.296
"4358","6170",0,0,1.182,24.247,2126,0,-0.296
"4359","6291",1,0,-0.228,10.305,1037,0,-0.516
"4360","6291",1,1,-0.688,11.178,1037,0,-0.516
